Game ID,Game Date,Season,Teams,Result,Season Type
0021600145,2016-11-14,22016,Orlando Magic vs Indiana Pacers,69 - 88.0,Regular Season
0021600141,2016-11-13,22016,Orlando Magic vs Oklahoma City Thunder,119 - 117.0,Regular Season
0021600096,2016-11-07,22016,Orlando Magic vs Chicago Bulls,80 - 112.0,Regular Season
0021600046,2016-11-01,22016,Orlando Magic vs Philadelphia 76ers,103 - 101.0,Regular Season
0021600029,2016-10-29,22016,Orlando Magic vs Cleveland Cavaliers,99 - 105.0,Regular Season
0021600020,2016-10-28,22016,Orlando Magic vs Detroit Pistons,82 - 108.0,Regular Season
0021501219,2016-04-13,22015,Orlando Magic vs Charlotte Hornets,103 - 117.0,Regular Season
0021501200,2016-04-10,22015,Orlando Magic vs Miami Heat,96 - 118.0,Regular Season
0021501133,2016-04-01,22015,Orlando Magic vs Milwaukee Bucks,110 - 113.0,Regular Season
0021501123,2016-03-31,22015,Orlando Magic vs Indiana Pacers,114 - 94.0,Regular Season
0021501075,2016-03-25,22015,Orlando Magic vs Miami Heat,97 - 108.0,Regular Season
0021501058,2016-03-23,22015,Orlando Magic vs Detroit Pistons,102 - 118.0,Regular Season
0021501046,2016-03-21,22015,Orlando Magic vs Boston Celtics,96 - 107.0,Regular Season
0021501038,2016-03-20,22015,Orlando Magic vs Toronto Raptors,100 - 105.0,Regular Season
0021501004,2016-03-16,22015,Orlando Magic vs Charlotte Hornets,99 - 107.0,Regular Season
0021500982,2016-03-12,22015,Orlando Magic vs Portland Trail Blazers,84 - 121.0,Regular Season
0021500970,2016-03-11,22015,Orlando Magic vs Sacramento Kings,107 - 100.0,Regular Season
0021500949,2016-03-08,22015,Orlando Magic vs Los Angeles Lakers,98 - 107.0,Regular Season
0021500943,2016-03-07,22015,Orlando Magic vs Golden State Warriors,113 - 119.0,Regular Season
0021500894,2016-03-01,22015,Orlando Magic vs Dallas Mavericks,108 - 121.0,Regular Season
0021500863,2016-02-26,22015,Orlando Magic vs New York Knicks,95 - 108.0,Regular Season
0021500840,2016-02-23,22015,Orlando Magic vs Philadelphia 76ers,124 - 115.0,Regular Season
0021500780,2016-02-08,22015,Orlando Magic vs Atlanta Hawks,117 - 110.0,Regular Season
0021500740,2016-02-03,22015,Orlando Magic vs Oklahoma City Thunder,114 - 117.0,Regular Season
0021500726,2016-02-01,22015,Orlando Magic vs San Antonio Spurs,92 - 107.0,Regular Season
0021500698,2016-01-29,22015,Orlando Magic vs Boston Celtics,94 - 113.0,Regular Season
0021500681,2016-01-26,22015,Orlando Magic vs Milwaukee Bucks,100 - 107.0,Regular Season
0021500670,2016-01-25,22015,Orlando Magic vs Memphis Grizzlies,102 - 108.0,Regular Season
0021500620,2016-01-18,22015,Orlando Magic vs Atlanta Hawks,81 - 98.0,Regular Season
0021500541,2016-01-08,22015,Orlando Magic vs Brooklyn Nets,83 - 77.0,Regular Season
0021500514,2016-01-04,22015,Orlando Magic vs Detroit Pistons,89 - 115.0,Regular Season
0021500499,2016-01-02,22015,Orlando Magic vs Cleveland Cavaliers,79 - 104.0,Regular Season
0021500490,2016-01-01,22015,Orlando Magic vs Washington Wizards,91 - 103.0,Regular Season
0021500412,2015-12-21,22015,Orlando Magic vs New York Knicks,107 - 99.0,Regular Season
0021500358,2015-12-14,22015,Orlando Magic vs Brooklyn Nets,105 - 82.0,Regular Season
0021500326,2015-12-09,22015,Orlando Magic vs Phoenix Suns,104 - 107.0,Regular Season
0021500317,2015-12-08,22015,Orlando Magic vs Denver Nuggets,85 - 74.0,Regular Season
0021500298,2015-12-05,22015,Orlando Magic vs Los Angeles Clippers,101 - 103.0,Regular Season
0021500279,2015-12-03,22015,Orlando Magic vs Utah Jazz,103 - 94.0,Regular Season
0021500265,2015-12-01,22015,Orlando Magic vs Minnesota Timberwolves,96 - 93.0,Regular Season
0021500203,2015-11-23,22015,Orlando Magic vs Cleveland Cavaliers,103 - 117.0,Regular Season
0021500139,2015-11-14,22015,Orlando Magic vs Washington Wizards,99 - 108.0,Regular Season
0021500099,2015-11-09,22015,Orlando Magic vs Indiana Pacers,84 - 97.0,Regular Season
0021500087,2015-11-07,22015,Orlando Magic vs Philadelphia 76ers,105 - 95.0,Regular Season
0021500064,2015-11-04,22015,Orlando Magic vs Houston Rockets,114 - 119.0,Regular Season
0021500056,2015-11-03,22015,Orlando Magic vs New Orleans Pelicans,103 - 94.0,Regular Season
0021500043,2015-11-01,22015,Orlando Magic vs Chicago Bulls,87 - 92.0,Regular Season
0022201220,2023-04-09,22022,Indiana Pacers vs New York Knicks,141 - 136.0,Playoffs
0022201173,2023-04-02,22022,Indiana Pacers vs Cleveland Cavaliers,105 - 115.0,Playoffs
0022201107,2023-03-25,22022,Indiana Pacers vs Atlanta Hawks,130 - 143.0,Playoffs
0022201097,2023-03-24,22022,Indiana Pacers vs Boston Celtics,95 - 120.0,Playoffs
0022201085,2023-03-22,22022,Indiana Pacers vs Toronto Raptors,118 - 114.0,Playoffs
0022201071,2023-03-20,22022,Indiana Pacers vs Charlotte Hornets,109 - 115.0,Playoffs
0022201045,2023-03-16,22022,Indiana Pacers vs Milwaukee Bucks,139 - 122.0,Playoffs
0022201020,2023-03-13,22022,Indiana Pacers vs Detroit Pistons,97 - 117.0,Playoffs
0022201006,2023-03-11,22022,Indiana Pacers vs Detroit Pistons,121 - 115.0,Playoffs
0022200963,2023-03-05,22022,Indiana Pacers vs Chicago Bulls,125 - 122.0,Playoffs
0022200944,2023-03-02,22022,Indiana Pacers vs San Antonio Spurs,99 - 110.0,Playoffs
0022200929,2023-02-28,22022,Indiana Pacers vs Dallas Mavericks,124 - 122.0,Playoffs
0022200905,2023-02-25,22022,Indiana Pacers vs Orlando Magic,121 - 108.0,Playoffs
0022200849,2023-02-11,22022,Indiana Pacers vs Washington Wizards,113 - 127.0,Playoffs
0022200825,2023-02-08,22022,Indiana Pacers vs Miami Heat,111 - 116.0,Playoffs
0022200753,2023-01-29,22022,Indiana Pacers vs Memphis Grizzlies,100 - 112.0,Playoffs
0022200720,2023-01-25,22022,Indiana Pacers vs Orlando Magic,120 - 126.0,Playoffs
0022200697,2023-01-21,22022,Indiana Pacers vs Phoenix Suns,107 - 112.0,Playoffs
0022200688,2023-01-20,22022,Indiana Pacers vs Denver Nuggets,111 - 134.0,Playoffs
0022200674,2023-01-18,22022,Indiana Pacers vs Oklahoma City Thunder,106 - 126.0,Playoffs
0022200657,2023-01-16,22022,Indiana Pacers vs Milwaukee Bucks,119 - 132.0,Playoffs
0022200622,2023-01-11,22022,Indiana Pacers vs New York Knicks,113 - 119.0,Playoffs
0022200567,2023-01-04,22022,Indiana Pacers vs Philadelphia 76ers,126 - 129.0,Playoffs
0022200502,2022-12-26,22022,Indiana Pacers vs New Orleans Pelicans,93 - 113.0,Playoffs
0022200486,2022-12-23,22022,Indiana Pacers vs Miami Heat,111 - 108.0,Playoffs
0022200469,2022-12-21,22022,Indiana Pacers vs Boston Celtics,117 - 112.0,Playoffs
0022200431,2022-12-16,22022,Indiana Pacers vs Cleveland Cavaliers,112 - 118.0,Playoffs
0022200370,2022-12-07,22022,Indiana Pacers vs Minnesota Timberwolves,115 - 121.0,Playoffs
0022200359,2022-12-05,22022,Indiana Pacers vs Golden State Warriors,112 - 104.0,Playoffs
0022200351,2022-12-04,22022,Indiana Pacers vs Portland Trail Blazers,100 - 116.2,Playoffs
0022200335,2022-12-02,22022,Indiana Pacers vs Utah Jazz,119 - 139.0,Playoffs
0022200323,2022-11-30,22022,Indiana Pacers vs Sacramento Kings,114 - 137.0,Playoffs
0022200308,2022-11-28,22022,Indiana Pacers vs Los Angeles Lakers,116 - 115.0,Playoffs
0022200292,2022-11-27,22022,Indiana Pacers vs Los Angeles Clippers,100 - 114.0,Playoffs
0022200228,2022-11-18,22022,Indiana Pacers vs Houston Rockets,99 - 91.0,Playoffs
0022200211,2022-11-16,22022,Indiana Pacers vs Charlotte Hornets,125 - 113.0,Playoffs
0022200098,2022-10-31,22022,Indiana Pacers vs Brooklyn Nets,109 - 116.0,Playoffs
0022200083,2022-10-29,22022,Indiana Pacers vs Brooklyn Nets,125 - 116.0,Playoffs
0022200074,2022-10-28,22022,Indiana Pacers vs Washington Wizards,127 - 117.0,Playoffs
0022200061,2022-10-26,22022,Indiana Pacers vs Chicago Bulls,109 - 124.0,Playoffs
0022200044,2022-10-24,22022,Indiana Pacers vs Philadelphia 76ers,106 - 120.0,Playoffs
1522200058,2022-07-15,22022,Indiana Pacers vs Washington Wizards,79 - 95.6,Playoffs
1522200018,2022-07-10,22022,Indiana Pacers vs Sacramento Kings,96 - 103.2,Playoffs
0022101216,2022-04-10,22021,Indiana Pacers vs Brooklyn Nets,126 - 134.0,Playoffs
0022101214,2022-04-09,22021,Indiana Pacers vs Philadelphia 76ers,120 - 133.0,Playoffs
0022101153,2022-04-01,22021,Indiana Pacers vs Boston Celtics,123 - 128.0,Playoffs
0022101109,2022-03-26,22021,Indiana Pacers vs Toronto Raptors,91 - 131.0,Playoffs
0022101096,2022-03-24,22021,Indiana Pacers vs Memphis Grizzlies,103 - 133.0,Playoffs
0022101053,2022-03-18,22021,Indiana Pacers vs Houston Rockets,121 - 118.0,Playoffs
0022101016,2022-03-13,22021,Indiana Pacers vs Atlanta Hawks,128 - 131.0,Playoffs
0022101007,2022-03-12,22021,Indiana Pacers vs San Antonio Spurs,119 - 108.0,Playoffs
0022100963,2022-03-06,22021,Indiana Pacers vs Washington Wizards,123 - 133.0,Playoffs
0022100946,2022-03-04,22021,Indiana Pacers vs Detroit Pistons,106 - 111.0,Playoffs
0022100933,2022-03-02,22021,Indiana Pacers vs Orlando Magic,122 - 114.0,Playoffs
0022100921,2022-02-28,22021,Indiana Pacers vs Orlando Magic,103 - 119.0,Playoffs
0022100870,2022-02-15,22021,Indiana Pacers vs Milwaukee Bucks,119 - 128.0,Playoffs
0022100816,2022-02-08,22021,Indiana Pacers vs Atlanta Hawks,112 - 133.0,Playoffs
0022100805,2022-02-06,22021,Indiana Pacers vs Cleveland Cavaliers,85 - 98.0,Playoffs
0022100746,2022-01-29,22021,Indiana Pacers vs Dallas Mavericks,105 - 132.0,Playoffs
0022100741,2022-01-28,22021,Indiana Pacers vs Oklahoma City Thunder,113 - 110.0,Playoffs
0022100712,2022-01-24,22021,Indiana Pacers vs New Orleans Pelicans,113 - 117.0,Playoffs
0022100697,2022-01-22,22021,Indiana Pacers vs Phoenix Suns,103 - 113.0,Playoffs
0022100683,2022-01-20,22021,Indiana Pacers vs Golden State Warriors,121 - 117.0,Playoffs
0022100680,2022-01-19,22021,Indiana Pacers vs Los Angeles Lakers,111 - 104.0,Playoffs
0022100659,2022-01-17,22021,Indiana Pacers vs Los Angeles Clippers,133 - 139.0,Playoffs
0022100609,2022-01-10,22021,Indiana Pacers vs Boston Celtics,98 - 101.0,Playoffs
0022100564,2022-01-04,22021,Indiana Pacers vs New York Knicks,94 - 104.0,Playoffs
0022100547,2022-01-02,22021,Indiana Pacers vs Cleveland Cavaliers,104 - 108.0,Playoffs
0022100499,2021-12-26,22021,Indiana Pacers vs Chicago Bulls,105 - 113.0,Playoffs
0022100465,2021-12-21,22021,Indiana Pacers vs Miami Heat,96 - 125.0,Playoffs
0022100421,2021-12-15,22021,Indiana Pacers vs Milwaukee Bucks,99 - 114.0,Playoffs
0022100309,2021-11-29,22021,Indiana Pacers vs Minnesota Timberwolves,98 - 100.0,Playoffs
0022100257,2021-11-22,22021,Indiana Pacers vs Chicago Bulls,109 - 77.0,Playoffs
0022100230,2021-11-19,22021,Indiana Pacers vs Charlotte Hornets,118 - 121.0,Playoffs
0022100214,2021-11-17,22021,Indiana Pacers vs Detroit Pistons,89 - 97.0,Playoffs
0022100203,2021-11-15,22021,Indiana Pacers vs New York Knicks,84 - 92.0,Playoffs
0022100172,2021-11-11,22021,Indiana Pacers vs Utah Jazz,111 - 100.0,Playoffs
0022100167,2021-11-10,22021,Indiana Pacers vs Denver Nuggets,98 - 101.0,Playoffs
0022100143,2021-11-07,22021,Indiana Pacers vs Sacramento Kings,94 - 91.0,Playoffs
0022100131,2021-11-05,22021,Indiana Pacers vs Portland Trail Blazers,106 - 110.0,Playoffs
0022100072,2021-10-29,22021,Indiana Pacers vs Brooklyn Nets,98 - 105.0,Playoffs
0022100058,2021-10-27,22021,Indiana Pacers vs Toronto Raptors,100 - 118.0,Playoffs
0022100019,2021-10-22,22021,Indiana Pacers vs Washington Wizards,134 - 135.0,Playoffs
0022100003,2021-10-20,22021,Indiana Pacers vs Charlotte Hornets,122 - 123.0,Playoffs
1522100061,2021-08-16,22021,Indiana Pacers vs Washington Wizards,74 - 65.0,Playoffs
1522100048,2021-08-14,22021,Indiana Pacers vs Oklahoma City Thunder,95 - 71.0,Playoffs
1522100033,2021-08-12,22021,Indiana Pacers vs Portland Trail Blazers,97 - 69.8,Playoffs
0022001079,2021-05-16,22020,Indiana Pacers vs Toronto Raptors,125 - 113.0,Regular Season
0022001027,2021-05-10,22020,Indiana Pacers vs Cleveland Cavaliers,111 - 102.0,Regular Season
0022000976,2021-05-03,22020,Indiana Pacers vs Washington Wizards,141 - 154.0,Regular Season
0022000963,2021-05-01,22020,Indiana Pacers vs Oklahoma City Thunder,152 - 95.0,Regular Season
0022000914,2021-04-25,22020,Indiana Pacers vs Orlando Magic,131 - 112.0,Regular Season
0022000861,2021-04-18,22020,Indiana Pacers vs Atlanta Hawks,117 - 129.0,Regular Season
0022000844,2021-04-16,22020,Indiana Pacers vs Utah Jazz,111 - 119.0,Regular Season
0022000461,2021-04-14,22020,Indiana Pacers vs Houston Rockets,132 - 124.0,Regular Season
0022000811,2021-04-11,22020,Indiana Pacers vs Memphis Grizzlies,132 - 125.0,Regular Season
0022000790,2021-04-09,22020,Indiana Pacers vs Orlando Magic,111 - 106.0,Regular Season
0022000751,2021-04-03,22020,Indiana Pacers vs San Antonio Spurs,139 - 133.0,Regular Season
0022000707,2021-03-29,22020,Indiana Pacers vs Washington Wizards,124 - 132.0,Regular Season
0022000690,2021-03-26,22020,Indiana Pacers vs Dallas Mavericks,109 - 94.0,Regular Season
0022000659,2021-03-22,22020,Indiana Pacers vs Milwaukee Bucks,113 - 140.0,Regular Season
0022000645,2021-03-21,22020,Indiana Pacers vs Miami Heat,109 - 106.0,Regular Season
0022000632,2021-03-19,22020,Indiana Pacers vs Miami Heat,137 - 110.0,Regular Season
0022000606,2021-03-15,22020,Indiana Pacers vs Denver Nuggets,106 - 121.0,Regular Season
0022000194,2021-03-13,22020,Indiana Pacers vs Phoenix Suns,122 - 111.0,Regular Season
0022000585,2021-03-12,22020,Indiana Pacers vs Los Angeles Lakers,100 - 105.0,Regular Season
0022000543,2021-03-03,22020,Indiana Pacers vs Cleveland Cavaliers,114 - 111.0,Regular Season
0022000530,2021-03-01,22020,Indiana Pacers vs Philadelphia 76ers,114 - 130.0,Regular Season
0022000515,2021-02-27,22020,Indiana Pacers vs New York Knicks,107 - 110.0,Regular Season
0022000505,2021-02-26,22020,Indiana Pacers vs Boston Celtics,112 - 118.0,Regular Season
0022000440,2021-02-17,22020,Indiana Pacers vs Minnesota Timberwolves,134 - 128.0,Regular Season
0022000407,2021-02-13,22020,Indiana Pacers vs Atlanta Hawks,125 - 113.0,Regular Season
0022000391,2021-02-11,22020,Indiana Pacers vs Detroit Pistons,111 - 95.0,Regular Season
0022000383,2021-02-10,22020,Indiana Pacers vs Brooklyn Nets,94 - 104.0,Regular Season
0022000329,2021-02-03,22020,Indiana Pacers vs Milwaukee Bucks,110 - 130.0,Regular Season
0022000288,2021-01-29,22020,Indiana Pacers vs Charlotte Hornets,105 - 108.0,Regular Season
0022000271,2021-01-27,22020,Indiana Pacers vs Charlotte Hornets,116 - 106.0,Regular Season
0022000202,2021-01-17,22020,Indiana Pacers vs Los Angeles Clippers,96 - 129.0,Regular Season
0022000178,2021-01-14,22020,Indiana Pacers vs Portland Trail Blazers,111 - 87.0,Regular Season
0022000163,2021-01-12,22020,Indiana Pacers vs Golden State Warriors,104 - 95.0,Regular Season
0022000156,2021-01-11,22020,Indiana Pacers vs Sacramento Kings,122 - 127.0,Regular Season
0022000100,2021-01-04,22020,Indiana Pacers vs New Orleans Pelicans,118 - 116.0,Regular Season
0022000026,2020-12-26,22020,Indiana Pacers vs Chicago Bulls,125 - 106.0,Regular Season
0021901304,2020-08-12,22019,Indiana Pacers vs Houston Rockets,108 - 104.0,Regular Season
0021901295,2020-08-10,22019,Indiana Pacers vs Miami Heat,92 - 114.0,Regular Season
0021901270,2020-08-06,22019,Indiana Pacers vs Phoenix Suns,99 - 114.0,Regular Season
0021901252,2020-08-03,22019,Indiana Pacers vs Washington Wizards,111 - 100.0,Regular Season
0021900952,2020-03-08,22019,Indiana Pacers vs Dallas Mavericks,112 - 109.0,Regular Season
0021900934,2020-03-06,22019,Indiana Pacers vs Chicago Bulls,108 - 102.0,Regular Season
0021900924,2020-03-04,22019,Indiana Pacers vs Milwaukee Bucks,100 - 119.0,Regular Season
0021900908,2020-03-02,22019,Indiana Pacers vs San Antonio Spurs,116 - 111.0,Regular Season
0021900890,2020-02-29,22019,Indiana Pacers vs Cleveland Cavaliers,113 - 104.0,Regular Season
0021900843,2020-02-23,22019,Indiana Pacers vs Toronto Raptors,81 - 127.0,Regular Season
0021900828,2020-02-21,22019,Indiana Pacers vs New York Knicks,106 - 98.0,Regular Season
0021900758,2020-02-05,22019,Indiana Pacers vs Toronto Raptors,118 - 119.0,Regular Season
0021900692,2020-01-26,22019,Indiana Pacers vs Portland Trail Blazers,129 - 139.0,Regular Season
0021900679,2020-01-24,22019,Indiana Pacers vs Golden State Warriors,129 - 118.0,Regular Season
0021900664,2020-01-22,22019,Indiana Pacers vs Phoenix Suns,112 - 87.0,Regular Season
0021900651,2020-01-20,22019,Indiana Pacers vs Utah Jazz,88 - 118.0,Regular Season
0021900638,2020-01-19,22019,Indiana Pacers vs Denver Nuggets,115 - 107.0,Regular Season
0021900608,2020-01-15,22019,Indiana Pacers vs Minnesota Timberwolves,104 - 99.0,Regular Season
0021900570,2020-01-10,22019,Indiana Pacers vs Chicago Bulls,116 - 105.0,Regular Season
0021900539,2020-01-06,22019,Indiana Pacers vs Charlotte Hornets,115 - 104.0,Regular Season
0021900526,2020-01-04,22019,Indiana Pacers vs Atlanta Hawks,111 - 116.0,Regular Season
0021900474,2019-12-28,22019,Indiana Pacers vs New Orleans Pelicans,98 - 120.0,Regular Season
0021900470,2019-12-27,22019,Indiana Pacers vs Miami Heat,112 - 113.0,Regular Season
0021900441,2019-12-22,22019,Indiana Pacers vs Milwaukee Bucks,89 - 117.0,Regular Season
0021900373,2019-12-13,22019,Indiana Pacers vs Atlanta Hawks,110 - 100.0,Regular Season
0021900331,2019-12-07,22019,Indiana Pacers vs New York Knicks,104 - 103.0,Regular Season
0021900322,2019-12-06,22019,Indiana Pacers vs Detroit Pistons,101 - 108.0,Regular Season
0021900312,2019-12-04,22019,Indiana Pacers vs Oklahoma City Thunder,107 - 100.0,Regular Season
0021900296,2019-12-02,22019,Indiana Pacers vs Memphis Grizzlies,117 - 104.0,Regular Season
0021900281,2019-11-30,22019,Indiana Pacers vs Philadelphia 76ers,116 - 119.0,Regular Season
0021900190,2019-11-18,22019,Indiana Pacers vs Brooklyn Nets,115 - 86.0,Regular Season
0021900169,2019-11-15,22019,Indiana Pacers vs Houston Rockets,102 - 111.0,Regular Season
0021900133,2019-11-10,22019,Indiana Pacers vs Orlando Magic,109 - 102.0,Regular Season
0021900097,2019-11-05,22019,Indiana Pacers vs Charlotte Hornets,120 - 122.0,Regular Season
0021900059,2019-10-30,22019,Indiana Pacers vs Brooklyn Nets,118 - 108.0,Regular Season
0021900041,2019-10-28,22019,Indiana Pacers vs Detroit Pistons,94 - 96.0,Regular Season
0021900030,2019-10-26,22019,Indiana Pacers vs Cleveland Cavaliers,99 - 110.0,Regular Season
1521900070,2019-07-12,22019,Indiana Pacers vs Los Angeles Clippers,86 - 81.0,Regular Season
1521900042,2019-07-09,22019,Indiana Pacers vs Atlanta Hawks,67 - 83.0,Regular Season
1521900032,2019-07-08,22019,Indiana Pacers vs Detroit Pistons,84 - 95.0,Regular Season
0021801220,2019-04-10,22018,Indiana Pacers vs Atlanta Hawks,135 - 134.0,Regular Season
0021801165,2019-04-03,22018,Indiana Pacers vs Detroit Pistons,108 - 89.0,Regular Season
0021801130,2019-03-29,22018,Indiana Pacers vs Boston Celtics,112 - 114.0,Regular Season
0021801119,2019-03-27,22018,Indiana Pacers vs Oklahoma City Thunder,99 - 107.0,Regular Season
0021801079,2019-03-21,22018,Indiana Pacers vs Golden State Warriors,89 - 112.0,Regular Season
0021801064,2019-03-19,22018,Indiana Pacers vs Los Angeles Clippers,109 - 115.0,Regular Season
0021801058,2019-03-18,22018,Indiana Pacers vs Portland Trail Blazers,98 - 106.0,Regular Season
0021801040,2019-03-16,22018,Indiana Pacers vs Denver Nuggets,100 - 102.0,Regular Season
0021800994,2019-03-10,22018,Indiana Pacers vs Philadelphia 76ers,89 - 106.0,Regular Season
0021800975,2019-03-07,22018,Indiana Pacers vs Milwaukee Bucks,98 - 117.0,Regular Season
0021800918,2019-02-27,22018,Indiana Pacers vs Dallas Mavericks,101 - 110.0,Regular Season
0021800899,2019-02-25,22018,Indiana Pacers vs Detroit Pistons,109 - 113.0,Regular Season
0021800886,2019-02-23,22018,Indiana Pacers vs Washington Wizards,119 - 112.0,Regular Season
0021800793,2019-02-04,22018,Indiana Pacers vs New Orleans Pelicans,109 - 107.0,Regular Season
0021800781,2019-02-02,22018,Indiana Pacers vs Miami Heat,95 - 88.0,Regular Season
